Age,Gender,Income,SpendingScore,PurchaseAmount,ProductCategory,PaymentMethod,City,State,Country,IsActive,Returns,DiscountUsed,ReviewScore,Browser,Device,SessionTime,Churn,Year,Month
57,1,116188,69,1137,3,3,2,3,3,0,0.0,1,2.0963304940729635,3,1,6,0,,
32,1,42733,66,4810,1,1,3,2,1,0,0.0,1,2.518951942901441,3,0,177,0,,
42,1,108954,19,1775,4,1,0,3,2,2,0.9984059511158342,0,2.2929164962922264,1,1,92,0,,
38,0,59551,40,3619,4,1,3,2,1,1,2.0,0,4.092350378358887,0,3,77,0,2023.0,1.0
27,1,115549,63,4507,1,4,1,1,2,0,1.0,1,4.894653540852301,3,3,36,1,2023.0,1.0
33,2,86422,14,3757,3,1,0,4,3,1,0.0,2,3.715174998810838,2,1,230,1,,
36,2,102494,9,3866,1,2,2,3,0,0,2.0,2,1.1581322986505946,3,3,80,0,,
42,2,63714,25,3948,0,3,1,2,1,2,2.0,1,3.2313432912973874,0,3,239,1,,
61,2,70893,97,2234,1,4,1,4,2,2,0.0,2,3.7453031680340874,1,1,236,1,,
68,2,35977,98,197,4,0,0,2,2,1,2.0,2,3.1563347941504327,2,0,228,1,2023.0,1.0
62,2,60180,90,1860,3,4,1,0,3,2,2.0,2,2.447376360315754,3,0,65,0,,
43,1,38895,73,4381,0,1,1,3,1,0,0.9984059511158342,2,2.9975443496765037,3,2,17,1,,
25,0,64331,25,4368,4,3,4,0,0,0,0.0,0,1.514238467896679,0,3,89,1,,
46,1,81596,4,2127,4,3,4,3,1,2,1.0,0,3.5883164487323094,3,1,84,0,,
19,1,50314,55,3084,0,1,2,1,3,0,0.9984059511158342,0,2.0959560994245146,3,3,134,0,,
19,0,97830,32,3805,2,3,1,0,2,2,0.0,2,4.746185402055982,2,2,250,1,,
29,2,52442,57,2328,4,0,4,3,0,2,1.0,2,4.07780158279244,0,1,66,0,,
46,0,31319,29,1015,2,4,2,1,2,0,0.0,0,1.1374949801487189,0,0,9,0,2023.0,1.0
39,0,28720,85,4317,1,4,0,0,3,0,0.0,0,4.820120134769743,3,1,262,1,2023.0,1.0
41,2,82901,29,2131,4,3,2,1,1,1,0.9984059511158342,0,3.6241218506394457,2,1,249,0,2023.0,1.0
63,1,53826,64,3659,2,3,2,4,1,0,1.0,1,2.0758881741015776,1,0,228,1,,
38,1,72576,63,2953,0,2,4,1,2,1,0.0,2,2.2159333948279847,1,0,153,0,,
19,0,99287,2,3506,3,2,1,1,2,0,1.0,1,2.730707473141351,1,1,243,1,,
48,2,114315,31,3561,2,4,2,4,0,2,1.0,0,2.023725970362543,1,3,299,1,2023.0,1.0
40,2,36360,19,1220,3,1,0,2,3,0,2.0,0,1.4211248363452271,1,0,128,1,2023.0,1.0
52,1,66798,90,2947,3,1,1,3,1,0,0.0,0,4.904752080447741,3,3,121,0,,
68,0,116185,54,4747,3,4,1,3,0,2,1.0,1,3.196049080913625,3,1,132,1,,
49,1,67800,94,2279,2,4,4,3,1,2,2.0,1,2.777009771174757,2,0,22,0,,
68,1,40654,89,1529,4,4,4,1,3,1,1.0,2,4.604369471295167,0,1,202,0,,
66,2,57569,67,375,4,2,4,3,0,0,1.0,2,2.7584814502392154,2,1,59,1,,
65,1,20997,18,1070,3,0,0,3,0,1,2.0,1,3.4989795807926245,0,0,251,0,,
32,0,44151,81,2098,1,2,4,2,3,0,1.0,1,1.36358918903574,2,2,16,1,,
59,1,58108,33,2259,3,0,1,4,2,0,2.0,2,4.977297733801343,0,0,286,1,,
45,0,61368,20,4509,2,3,0,4,1,1,1.0,1,1.0338323621712533,0,1,18,0,2023.0,1.0
19,0,69116,3,1649,4,3,3,3,2,2,2.0,2,1.8377367617159572,1,0,170,0,,
50,2,47939,19,3875,0,4,2,2,3,2,0.0,2,2.4870928634373164,2,0,197,0,2023.0,1.0
60,2,117091,26,1216,1,2,3,2,1,0,1.0,1,4.958789000555269,1,3,43,1,,
26,0,93150,43,3410,3,4,4,3,2,2,2.0,2,3.905791959049482,3,3,82,0,,
66,1,93920,87,3295,0,4,3,3,2,2,1.0,2,1.0372443810570533,0,1,35,1,,
24,1,69107,67,3492,2,4,4,2,1,0,2.0,2,2.2718950739852013,3,1,138,1,2023.0,1.0
53,2,112889,4,4029,3,4,1,0,0,1,2.0,1,1.4392204356034992,2,2,85,0,,
23,1,48287,79,4782,1,1,0,4,3,0,0.0,1,2.4336827383955177,1,0,29,0,2023.0,1.0
66,1,99409,86,1021,2,4,4,2,1,0,2.0,2,3.441408178842105,0,2,140,1,,
40,0,75041,6,2258,2,0,0,0,3,1,2.0,0,2.1932901042495714,1,0,181,0,,
66,0,111903,5,2120,1,4,3,0,0,0,0.9984059511158342,1,2.7121265457435157,0,2,52,0,2023.0,1.0
67,1,112290,15,4239,2,0,3,0,0,2,2.0,1,3.9647823039219583,2,0,206,1,,
48,0,25914,9,1325,2,1,2,3,3,2,2.0,1,4.91253046668105,0,3,37,0,,
67,0,57321,52,1292,2,2,3,1,0,2,0.0,0,2.9416114962199824,3,2,213,0,,
66,0,78798,90,251,4,4,1,1,3,0,0.9984059511158342,2,1.6445026435997765,0,2,54,1,,
22,0,110032,52,653,3,0,0,3,1,2,0.0,0,4.373989383964707,0,2,122,0,,
34,1,69984,53,1120,0,3,4,0,2,2,0.9984059511158342,1,3.721791944009827,1,2,15,0,,
18,0,94716,24,4242,2,3,3,1,0,2,1.0,0,2.661835628630665,2,2,141,1,,
63,0,66008,13,814,1,2,4,3,3,1,2.0,1,4.773463889631897,2,0,248,1,,
42,0,76516,51,2128,1,2,3,2,3,0,0.9984059511158342,1,1.1407847777329003,3,2,212,0,,
52,0,101541,2,4710,1,2,0,2,1,2,0.9984059511158342,0,1.8274687015372024,3,0,290,0,2023.0,1.0
43,0,83869,34,4388,4,4,1,4,2,0,2.0,0,2.490239515231634,0,1,243,0,2023.0,1.0
50,2,40229,67,4774,2,1,1,0,3,0,2.0,0,4.328237124897457,0,3,247,1,2023.0,1.0
40,0,63978,38,4755,1,2,4,4,1,0,0.0,1,4.220190623514291,1,3,132,1,,
46,1,119887,89,4840,0,3,0,1,1,1,2.0,0,4.930962150623083,2,1,255,1,,
51,2,80817,42,2627,4,4,3,2,3,1,2.0,0,4.999017841737324,3,2,252,0,,
37,1,37533,73,2125,4,4,1,2,0,0,0.9984059511158342,2,2.166070371883333,2,3,22,1,,
34,2,49317,35,1678,2,3,1,3,0,0,0.9984059511158342,2,2.741011093054336,2,3,180,1,,
62,1,70521,48,324,3,4,2,1,2,2,1.0,0,2.361056771052399,0,1,170,1,,
39,1,75048,16,1355,2,0,1,2,0,2,1.0,1,3.909340937396693,2,2,86,0,2023.0,1.0
50,0,98018,69,1817,1,1,0,0,3,0,1.0,1,2.280665527528498,3,3,192,1,,
44,2,47603,58,2450,0,1,2,3,2,2,0.9984059511158342,1,4.216714171776886,2,0,293,1,,
36,2,57180,36,588,0,1,4,2,0,1,0.0,2,4.302015935564645,2,3,263,0,,
54,2,64645,3,3030,0,1,3,3,2,1,0.0,1,1.1226541369666685,1,0,99,0,,
22,2,104583,95,1800,1,0,4,2,2,2,0.0,0,3.8377916140955817,1,2,277,1,,
62,0,46519,10,739,0,2,3,1,0,0,2.0,0,2.3806571469096025,1,2,142,0,,
57,1,66069,81,843,2,4,0,0,1,2,2.0,1,4.794669819434826,2,3,262,0,,
59,0,73950,22,1734,2,4,4,1,2,2,1.0,1,4.499344303908051,0,1,182,1,,
40,0,79099,92,4414,0,4,1,0,1,1,0.0,1,3.3569990007184067,0,1,240,0,2023.0,1.0
22,1,36603,27,593,4,4,4,2,1,2,1.0,2,3.868719338036304,3,3,255,0,,
25,2,96719,8,3717,4,1,4,1,0,2,0.0,2,1.2081928192871771,2,3,114,1,2023.0,1.0
69,1,61335,77,3046,2,0,4,3,1,2,2.0,1,4.682278298982233,0,0,136,0,,
56,1,111310,47,887,0,1,0,2,3,2,2.0,0,3.870996831494709,3,2,85,0,,
47,2,117885,97,238,2,3,1,0,3,2,2.0,1,2.381888477088653,3,3,41,0,2023.0,1.0
24,0,119290,42,2448,3,4,1,3,3,0,2.0,2,1.1727841024949592,1,1,52,0,,
56,0,83116,91,3563,2,1,4,3,3,0,2.0,1,4.742162563743898,0,1,101,0,,
62,2,25703,13,2260,2,2,2,2,1,0,2.0,1,4.0512352249261765,0,0,19,0,,
67,2,116090,7,2921,0,0,2,3,2,2,0.0,2,2.5029868024735014,2,2,267,1,,
43,2,65380,73,3355,4,3,2,2,3,0,2.0,1,1.1753014901646424,0,2,68,1,2023.0,1.0
35,0,82112,18,4097,3,4,1,2,3,1,0.9984059511158342,0,2.1605397904262458,2,0,166,0,,
22,1,93166,92,2005,1,4,4,1,3,2,0.0,0,2.768641546873092,1,1,75,1,2023.0,1.0
36,1,84514,16,4419,3,3,3,3,0,2,0.0,0,2.5451784149383614,3,0,279,0,2023.0,1.0
18,1,105757,4,4808,4,0,4,4,0,1,0.9984059511158342,2,4.2801737347858415,1,0,107,1,,
50,2,71672,61,2262,0,0,4,2,0,2,0.0,2,4.318228037838534,0,3,21,0,,
53,0,46411,56,886,2,0,0,2,0,0,2.0,2,2.9015737033011963,3,2,253,0,2023.0,1.0
65,0,34901,81,1738,3,0,0,0,0,2,0.0,1,1.3633932923068786,3,1,217,1,2023.0,1.0
25,1,27928,26,4290,0,4,4,2,2,2,0.9984059511158342,1,2.648422642694048,3,1,47,0,,
54,2,41061,66,705,0,1,4,1,3,2,0.9984059511158342,1,1.0028591805141582,0,2,26,0,,
61,2,56051,41,2468,4,1,4,2,2,0,2.0,2,2.256570781976423,1,3,153,0,,
38,0,84814,24,411,4,1,1,4,1,0,0.9984059511158342,1,1.947963322486562,1,2,248,0,,
55,0,119854,11,1455,4,3,2,2,2,2,0.0,2,1.5237724463842448,1,0,79,0,,
18,1,86920,79,3155,2,0,0,2,0,2,2.0,0,2.398768793234019,2,3,262,1,,
68,0,30652,94,3186,4,3,0,3,0,0,0.0,0,1.620094299584955,0,2,144,0,,
25,1,78445,39,4328,4,4,0,2,1,1,2.0,2,4.080634447249121,0,2,228,0,,
67,1,110005,79,3290,1,2,0,4,0,0,2.0,1,3.5739841426339214,2,3,63,0,,
54,2,67922,28,3411,2,4,2,3,3,2,1.0,2,1.2101671160140084,2,1,7,0,,
28,1,66309,58,3493,1,1,0,2,3,0,0.9984059511158342,2,4.673006794903582,3,3,17,1,,
40,1,36116,15,2146,2,1,4,0,3,2,0.0,0,4.270176147302792,1,2,8,0,,
47,0,53001,6,4239,4,4,3,2,1,0,2.0,2,3.267604132355568,1,3,262,1,,
23,0,40478,97,2699,0,0,1,2,3,2,1.0,0,2.6156389948229983,1,1,96,0,2023.0,1.0
24,1,25255,7,4676,0,4,4,2,1,0,0.0,1,3.1601188179201207,2,2,30,1,2023.0,1.0
27,1,47209,88,4993,4,2,4,3,1,0,2.0,1,2.6364321348694304,2,3,194,0,,
39,0,20868,87,4101,2,3,0,4,2,0,0.9984059511158342,0,3.784504495707583,1,2,90,0,,
57,0,82643,26,3087,4,1,4,1,0,2,0.9984059511158342,2,2.0152188803425064,3,0,221,1,2023.0,1.0
55,0,34901,67,926,4,4,0,1,1,0,2.0,0,2.8353754343049653,0,2,164,1,,
57,0,23273,9,409,3,3,1,2,3,2,0.0,2,1.2196861555170808,1,3,215,0,,
43,1,66766,78,4041,4,4,3,3,1,0,2.0,2,4.246920801824212,0,3,113,0,,
23,2,33731,46,1324,0,3,4,3,3,0,1.0,0,1.8311324944921408,2,1,238,1,,
69,0,91543,90,4610,3,3,0,0,0,2,2.0,1,1.8997934434335608,2,2,94,1,,
61,1,101311,31,1389,0,3,0,1,0,1,1.0,1,4.92835428079974,2,3,222,0,,
58,1,87551,46,3016,4,3,4,4,3,1,0.9984059511158342,1,1.2782600235476038,1,0,39,1,,
18,2,37861,12,3283,3,1,3,1,0,2,0.0,0,3.1718654318437385,0,2,245,0,,
54,0,53927,64,2150,1,3,4,3,3,2,2.0,2,2.0262830080859424,1,3,51,1,2023.0,1.0
57,1,22176,28,3597,3,0,1,1,1,0,1.0,2,4.706668693375819,2,3,112,0,,
53,1,98382,4,4457,0,2,4,4,2,1,2.0,0,2.4243478924815585,3,1,56,1,,
40,0,32563,77,3215,1,2,3,4,0,2,0.9984059511158342,2,1.9816058051951808,3,2,105,0,,
54,1,115149,38,202,0,1,2,1,3,1,0.0,2,2.051324677960447,0,3,47,0,,
23,1,96579,18,3438,0,2,4,3,1,2,2.0,2,3.953085412655928,1,3,60,1,,
20,1,64458,82,1560,1,4,4,0,1,2,2.0,1,4.486446247900957,0,0,225,0,,
58,0,116578,74,205,1,4,3,2,3,2,1.0,0,4.263636482829336,0,2,232,1,,
52,1,32823,47,3999,3,0,0,1,1,2,0.9984059511158342,2,2.6568186201043766,1,0,160,0,,
49,1,62687,30,1269,3,3,0,3,0,0,0.9984059511158342,1,1.6202460351690422,3,3,99,0,,
29,0,35701,78,2708,4,2,0,4,0,0,0.9984059511158342,1,4.062098245370427,3,1,53,0,,
47,0,50177,43,3121,2,0,4,0,1,0,0.0,0,2.992439083088621,1,3,94,0,,
53,0,27248,57,4796,1,4,0,2,1,2,0.9984059511158342,0,4.566703112184654,0,3,65,0,,
38,2,64721,45,3194,2,2,2,0,3,0,0.9984059511158342,2,2.373181359471565,2,2,202,0,,
52,0,72204,87,683,1,0,4,3,3,1,0.0,0,2.696383827782846,2,2,19,1,,
39,0,57251,19,2720,4,3,4,1,2,1,1.0,1,1.984748858901611,3,2,185,0,,
43,0,78784,79,4528,4,2,2,1,0,1,2.0,0,2.156562049221234,0,2,111,1,2023.0,1.0
52,0,43671,80,4171,4,4,1,3,0,0,2.0,2,3.0886421481168527,1,2,218,1,2023.0,1.0
25,0,86567,84,3239,3,3,0,1,0,2,0.0,1,3.891041512649235,3,0,198,0,,
53,0,22670,15,4611,3,0,3,2,1,2,2.0,2,2.3723664663632635,3,1,245,1,2023.0,1.0
38,0,81480,79,3277,0,4,0,3,3,0,0.0,1,1.031089610759198,3,3,167,1,,
22,1,71248,66,2828,0,0,3,1,1,0,1.0,1,2.956011849845971,1,3,167,0,,
30,0,110995,14,955,0,1,2,4,2,1,2.0,2,2.950327181508314,0,3,75,1,,
29,0,22597,78,1037,2,4,2,3,0,2,1.0,0,1.79571230427262,1,2,137,0,,
69,1,42694,40,103,4,4,1,3,2,1,1.0,0,2.35901826889302,2,2,208,0,,
20,2,38526,75,2082,4,4,0,1,1,1,1.0,2,1.6193282711155677,2,2,90,0,,
68,0,112689,40,2761,2,0,2,2,0,2,0.9984059511158342,0,3.314084663834176,1,0,77,0,,
47,2,53038,14,1820,0,1,0,1,0,2,2.0,1,2.196025910843425,3,1,222,1,2023.0,1.0
58,1,36254,15,1706,2,0,2,2,2,1,0.9984059511158342,1,3.061017953431002,2,0,32,1,,
68,0,111057,70,4938,3,2,3,0,1,0,2.0,0,3.941903998538104,0,2,93,1,,
25,0,25192,34,2430,2,1,1,3,1,0,0.9984059511158342,1,4.269807250695342,0,1,173,0,,
52,0,60647,20,3542,4,2,2,1,0,0,2.0,2,1.977454270435926,3,2,150,1,,
32,0,92108,15,2939,2,4,4,1,2,2,0.0,1,4.770483458665665,3,0,233,0,,
51,1,69063,45,666,3,4,1,1,2,1,2.0,1,1.174627966412435,2,2,187,1,2023.0,1.0
64,0,39142,29,787,4,3,4,2,0,0,0.9984059511158342,0,3.1020058172612366,1,2,151,1,2023.0,1.0
66,1,116434,71,2156,1,4,3,2,2,2,1.0,2,1.9641639910227229,1,1,166,0,,
22,1,118078,57,2522,4,1,1,0,2,0,0.9984059511158342,1,2.4502187827604835,0,0,75,1,,
39,1,50924,13,2623,2,0,2,4,2,0,1.0,1,4.95150092232123,3,2,158,1,,
25,0,83593,30,1184,3,0,2,3,0,0,0.0,0,2.2627134836838088,0,0,281,0,,
37,2,63066,77,4805,3,1,2,0,2,2,0.9984059511158342,1,2.335944292470753,1,1,244,1,,
22,1,101588,18,4895,3,1,1,2,1,0,0.0,0,2.216146994280489,0,1,132,0,,
21,0,106755,13,2102,3,2,3,1,0,0,2.0,1,1.6023188932356582,3,1,94,1,,
43,0,61833,83,1815,4,0,4,1,1,2,1.0,0,4.088668925023635,2,3,220,1,,
67,0,55568,17,719,4,0,3,3,1,0,0.0,0,1.264933634675914,0,1,26,0,,
52,1,115028,52,2781,1,2,1,2,0,0,0.0,0,3.332543189837296,2,1,38,0,,
60,2,41534,65,4860,1,2,4,0,1,2,1.0,2,4.314039546317962,3,3,67,0,,
29,1,33727,1,793,1,2,0,3,3,2,2.0,2,2.672811461027563,2,1,42,1,,
41,2,110945,20,2955,0,4,0,0,3,0,1.0,2,2.3657693794935524,2,1,118,1,2023.0,1.0
42,0,112604,38,1545,0,2,2,0,3,0,2.0,0,1.8885217097417677,3,3,122,0,,
29,2,41662,78,1165,1,1,4,4,3,2,1.0,1,4.889166185951593,0,0,160,1,,
28,0,27253,23,4190,0,0,1,0,2,1,2.0,1,1.4419487180620707,2,3,99,0,,
53,2,22786,71,1813,4,1,4,2,0,2,2.0,1,3.7773363618644593,1,1,299,0,,
57,1,100989,95,4370,0,0,4,1,1,2,1.0,0,4.281280807689388,3,0,281,0,2023.0,1.0
60,0,119064,22,4730,4,2,2,2,2,2,1.0,2,4.263471406146449,1,0,267,0,,
43,1,87936,53,2075,3,0,4,2,2,1,0.9984059511158342,1,3.4066348902543133,3,0,214,0,,
27,2,69086,71,1170,3,4,2,1,0,1,0.9984059511158342,0,3.895761990607708,3,2,71,1,,
29,1,106785,41,4873,0,4,2,0,2,0,2.0,1,3.0377395574271646,2,3,128,0,,
24,1,95320,59,1178,3,3,4,1,0,0,0.0,1,1.6831489021981731,0,3,188,0,,
22,1,71939,40,1861,1,0,2,2,3,2,1.0,2,1.8602602009583435,1,0,264,1,,
36,0,100402,56,2807,1,1,4,2,2,2,1.0,1,4.01070365584733,3,1,96,0,,
31,0,53359,20,4819,4,3,4,0,1,2,2.0,1,1.3442798045283149,0,0,68,1,,
60,1,96534,25,4360,2,2,4,2,0,1,1.0,1,4.535026401578204,1,1,71,0,2023.0,1.0
34,1,64293,69,2761,1,4,1,1,2,2,0.0,1,3.690501363478862,0,3,217,0,,
40,1,21617,76,1245,4,3,2,0,0,2,0.0,1,1.8149299745488667,1,2,215,0,,
41,1,109710,41,3529,2,0,4,2,0,2,0.9984059511158342,1,1.3340571221590452,0,2,270,1,,
51,0,26806,17,2145,1,4,0,2,1,2,0.0,1,2.6791604013323798,0,3,120,0,,
52,2,104846,69,755,1,4,3,2,2,0,1.0,2,4.679131313086758,2,1,23,0,,
40,0,49877,36,295,1,1,1,4,3,2,0.9984059511158342,0,3.879059920387239,3,0,210,1,,
18,0,83308,30,2126,1,4,4,1,3,1,2.0,2,3.5013724461051243,0,2,152,1,,
65,1,102970,62,1057,0,0,0,1,2,0,0.0,0,3.842055880136012,3,2,262,1,,
47,1,57190,74,4829,0,0,2,0,3,0,0.0,1,3.4004764788644426,1,3,244,0,,
48,2,29399,21,3649,3,1,3,4,1,2,1.0,0,2.0910484887881733,0,0,150,1,,
62,1,97088,6,2036,0,4,0,2,0,2,2.0,1,1.2597502239857925,3,0,167,0,2023.0,1.0
62,1,93551,6,2429,2,0,0,3,0,2,0.9984059511158342,1,3.801125473173161,2,3,286,0,,
64,0,69431,93,4253,0,0,0,3,3,0,0.9984059511158342,1,3.751444051905768,3,1,147,1,,
35,1,59963,19,4960,3,4,4,4,0,0,0.0,1,2.4239115424317266,3,0,102,1,,
44,0,75797,55,2896,0,2,4,3,2,2,2.0,1,4.429511334338182,3,2,121,0,,
53,0,74240,89,4604,4,1,3,0,1,0,0.0,0,3.138314064262784,2,2,147,1,2023.0,1.0
20,1,61037,24,3771,2,3,4,2,3,2,1.0,0,2.6494198441255867,0,3,237,0,,
41,0,105825,1,1127,0,4,4,4,0,2,0.0,0,2.4648865267059943,0,1,120,0,,
21,0,66336,86,2348,2,1,3,2,1,0,2.0,1,1.4342909072720254,2,2,69,0,,
33,1,88476,15,3658,0,0,1,1,0,0,0.9984059511158342,0,2.2167043080226376,3,3,225,0,2023.0,1.0
38,2,26929,9,2044,2,2,0,4,0,0,0.9984059511158342,2,3.223921001802988,0,3,196,1,,
45,1,28831,64,4222,2,1,4,4,1,1,2.0,0,2.169578033915299,3,0,259,1,,
25,1,36101,46,1592,1,2,4,3,3,2,0.0,0,3.670067556168487,1,2,212,1,,
41,2,68581,70,1332,0,1,4,2,2,0,1.0,2,4.640959820544198,3,3,48,0,2023.0,1.0
49,1,38890,15,4024,3,3,3,0,2,1,1.0,2,3.5379710491455314,2,0,178,0,,
38,1,69819,86,4947,1,3,0,1,3,0,2.0,2,3.8003533451192335,2,2,95,1,,
55,0,33418,66,1259,0,3,4,4,3,0,1.0,2,2.065389039398076,3,3,85,0,,
49,1,29862,4,515,3,2,0,3,2,2,1.0,1,3.173402534593967,0,3,294,1,,
63,1,54866,21,567,4,4,1,2,3,0,0.9984059511158342,2,1.8751798913321247,2,3,180,1,,
47,1,66365,43,4095,3,3,2,2,3,2,0.9984059511158342,2,2.590622800406829,1,3,154,1,,
24,0,60985,24,2480,0,0,1,3,2,2,2.0,2,3.628116756510046,0,0,105,1,,
40,0,89306,50,3106,4,4,4,0,2,0,0.0,2,2.708591380129284,0,1,190,0,,
42,1,107695,71,1591,1,1,3,4,2,0,2.0,1,1.2761830689792002,2,3,14,0,2023.0,1.0
56,0,48906,85,4497,2,0,0,0,3,2,1.0,2,4.520833314883788,0,0,285,1,,
42,2,45037,10,475,1,2,1,3,0,1,0.9984059511158342,2,2.381612932611406,1,1,137,0,2023.0,1.0
50,0,29422,75,4636,2,3,0,4,0,2,2.0,0,1.2848734096945185,2,2,92,1,2023.0,1.0
46,2,46567,18,2312,0,3,3,1,0,0,1.0,2,1.6349722365877026,2,1,62,0,2023.0,1.0
22,1,94090,73,906,1,4,2,1,3,2,0.0,0,4.415275257064016,0,3,46,1,,
55,0,113409,63,2457,4,1,2,1,1,0,0.0,2,1.49100744308691,2,3,29,0,,
32,1,64472,50,534,2,2,0,3,1,2,0.9984059511158342,0,3.376322481201754,1,2,264,1,,
18,0,116160,88,206,0,0,3,1,0,0,2.0,2,1.3915080116801914,0,1,107,0,,
26,2,49250,92,1158,4,1,4,2,3,2,0.0,1,2.439231384658078,2,2,146,1,2023.0,1.0
60,2,65313,51,4852,2,1,3,3,2,0,0.9984059511158342,2,2.7935231252205903,0,2,10,1,,
19,2,64291,12,1398,3,2,3,4,3,0,2.0,2,1.2844329263187175,0,1,5,1,2023.0,1.0
66,0,81344,63,1821,4,1,0,4,1,1,0.0,0,2.337030968662442,1,0,123,0,,
39,2,35250,44,595,4,3,2,4,0,2,2.0,0,2.7213790615113305,2,2,19,0,2023.0,1.0
65,2,56648,39,4846,1,1,2,2,3,2,0.0,1,2.201707307711007,3,0,96,1,,
60,1,80011,30,100,1,3,2,1,1,0,0.9984059511158342,2,3.147022069241,2,2,50,0,,
56,0,98233,33,499,3,1,1,1,2,0,0.0,2,4.63880542154501,0,1,100,1,,
43,0,74149,9,479,0,0,0,0,3,2,0.9984059511158342,0,2.53265262471625,3,3,297,1,,
48,0,115842,21,1013,4,3,0,2,1,0,0.9984059511158342,0,4.715467564605065,1,2,140,0,,
29,1,55613,99,4131,2,2,0,2,2,0,1.0,1,4.060704517705645,0,2,12,1,,
32,0,64732,73,2588,0,1,0,0,1,1,0.9984059511158342,0,2.476830614392414,3,3,239,1,,
30,2,87865,89,3696,2,2,1,4,3,2,0.9984059511158342,2,4.347588280067492,0,1,196,0,,
69,0,44578,82,2225,0,2,1,2,0,0,0.0,2,3.708473345483276,2,1,223,1,,
39,1,111238,27,3019,2,0,0,3,0,1,0.9984059511158342,1,4.2870271796957855,3,1,248,0,,
38,1,117360,82,214,1,1,1,0,1,0,0.0,1,1.03191657347032,2,0,94,1,,
50,1,102324,6,3455,3,2,3,1,3,1,2.0,2,2.347095224362513,2,2,82,1,,
62,2,36651,50,2746,3,2,2,1,3,1,0.9984059511158342,0,1.0750518681458878,1,3,213,1,,
43,0,42106,1,3369,0,0,2,4,0,0,0.0,1,2.429949117950039,3,1,34,0,,
45,1,91923,92,1106,3,4,3,4,1,2,2.0,2,3.584604413071273,3,3,150,1,,
21,0,47213,74,118,4,4,0,3,3,0,0.9984059511158342,1,1.7814048290628337,0,1,128,0,,
24,0,107659,67,3518,1,4,2,1,2,2,2.0,0,1.2177903612279004,2,3,13,0,,
18,2,30846,94,3579,3,3,3,0,2,0,0.9984059511158342,2,3.804989769609493,3,0,72,1,,
58,2,98610,12,2802,3,1,2,4,1,0,2.0,1,3.8341524296435647,3,0,297,0,,
53,0,20386,29,1846,1,4,2,0,1,2,0.9984059511158342,0,4.578624830623406,0,1,128,1,,
49,1,22837,65,2593,0,4,4,2,0,0,1.0,0,3.3149580606954294,3,1,106,0,2023.0,1.0
65,0,84610,77,2802,1,1,1,3,3,2,2.0,2,4.407667780100465,2,1,208,1,,
66,1,38268,7,717,2,2,2,1,2,2,0.9984059511158342,2,3.4670139443110446,0,0,176,1,2023.0,1.0
45,2,55790,18,2709,1,2,3,0,2,2,0.9984059511158342,2,4.972171011233183,1,3,295,0,,
51,0,111501,20,2620,1,2,4,2,1,1,0.0,1,1.1897198441493084,1,3,227,0,,
62,1,92105,50,1714,3,2,0,2,2,2,0.0,1,3.210053005541616,2,3,285,0,2023.0,1.0
51,1,34126,39,1294,4,4,2,3,0,2,2.0,1,1.0537093954695314,3,3,268,1,,
50,0,93150,99,1538,3,0,4,2,0,1,2.0,0,2.934226019638171,0,1,270,0,,
55,2,85308,82,1235,0,0,0,3,1,0,1.0,2,2.231712207467476,1,3,57,1,,
56,2,103482,9,2177,0,0,2,3,2,1,2.0,1,3.61386187748524,1,0,23,0,,
19,0,37358,78,4937,2,0,0,3,0,2,1.0,2,3.782543047920997,0,0,79,1,2023.0,1.0
44,2,68002,49,4383,2,0,2,2,1,2,0.9984059511158342,0,1.3928416128178056,1,2,127,1,2023.0,1.0
47,1,51912,43,4795,0,2,2,4,1,2,2.0,2,4.686352817980684,1,0,125,1,2023.0,1.0
62,1,53822,80,2224,0,1,2,0,1,2,1.0,2,2.625878615091145,2,3,109,0,,
50,1,57594,21,3140,4,1,1,1,2,2,0.9984059511158342,0,1.0005158079409178,1,2,46,1,,
21,0,111225,83,490,0,4,0,4,3,0,0.0,1,3.587299011638582,2,3,289,1,,
52,0,76880,95,1518,0,3,0,0,2,2,1.0,1,4.356794861423492,3,3,159,1,,
22,1,39924,95,3120,1,0,1,4,2,0,1.0,0,2.308640892607076,3,2,57,1,,
56,2,58138,98,2646,1,3,3,0,3,0,1.0,1,1.0527383731950204,3,0,95,1,,
58,0,52899,68,1087,0,0,0,3,1,0,0.9984059511158342,2,1.1060671674549505,2,2,180,1,,
52,2,42076,49,3897,1,0,2,4,1,0,2.0,0,3.155018978926384,3,3,88,0,,
66,2,53586,91,1000,0,3,1,0,0,0,1.0,1,1.8576879000393256,0,0,247,1,,
65,0,26408,21,1939,2,3,2,4,3,2,0.9984059511158342,1,3.87545972170262,0,0,166,1,,
25,0,26553,63,1867,4,2,4,3,2,0,2.0,2,2.792023430639143,2,1,47,0,2023.0,1.0
51,1,63952,17,173,2,2,2,0,3,2,0.9984059511158342,0,2.510159541647836,3,0,108,0,,
28,1,107317,97,2153,0,0,2,0,0,2,1.0,0,1.6658415188683633,3,2,231,0,,
58,1,68700,31,3066,1,3,4,1,2,1,0.0,0,3.068089350991883,3,3,208,0,,
54,0,109001,72,3159,3,3,0,4,0,0,0.0,0,2.661688139016776,1,0,154,0,,
25,1,25392,29,3967,0,1,0,0,0,0,0.0,2,3.895130015485234,3,1,244,1,,
